HKKOOD	SAP_HKKOOD	NIMETUS	HIND	HULK	ALATES_KUUP	KUNI_KUUP	PA_HM	HKLIIK	AMB_STATS	HAMB_TUNNUS			
6056	000000000000006056	Kompuutertomograafia (Pea Uuring)	28,89		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6056	000000000000006056	Kompuutertomograafia (Pea Uuring)	28,89		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6056	000000000000006056	Kompuutertomograafia (Pea Uuring)	29,66		1.01.2007	31.12.2007		UURINGUD JA PROTSEDUURID	13				
6056	000000000000006056	Kompuutertomograafia (Pea Uuring)	30,49		1.01.2008	14.11.2009	H	UURINGUD JA PROTSEDUURID	13				
6057	000000000000006057	Kompuutertomograafia (Üks Piirkond)	43,08		1.01.1998	30.06.2003	H	UURINGUD JA PROTSEDUURID	13				
6057	000000000000006057	Kompuutertomograafia (Üks Piirkond)	46,21		1.07.2003	31.12.2004	H	UURINGUD JA PROTSEDUURID	13				
6057	000000000000006057	Kompuutertomograafia (Üks Piirkond)	50,81		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6057	000000000000006057	Kompuutertomograafia (Üks Piirkond)	50,81		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6057	000000000000006057	Kompuutertomograafia (Üks Piirkond)	51,83		1.01.2007	14.11.2009		UURINGUD JA PROTSEDUURID	13				
6058	000000000000006058	Kompuutertomograafia (Kaks Piirkonda)	48,32		1.01.1998	30.06.2003	H	UURINGUD JA PROTSEDUURID	13				
6058	000000000000006058	Kompuutertomograafia (Kaks Piirkonda)	50,94		1.07.2003	31.12.2004	H	UURINGUD JA PROTSEDUURID	13				
6058	000000000000006058	Kompuutertomograafia (Kaks Piirkonda)	56,05		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6058	000000000000006058	Kompuutertomograafia (Kaks Piirkonda)	56,05		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6058	000000000000006058	Kompuutertomograafia (Kaks Piirkonda)	57,33		1.01.2007	14.11.2009		UURINGUD JA PROTSEDUURID	13				
6059	000000000000006059	Intraoraalne hambaülesvõte	3,77		1.01.1998	30.06.2003	H	UURINGUD JA PROTSEDUURID	13				
6059	000000000000006059	Intraoraalne hambaülesvõte	4,03		1.07.2003	31.12.2004	H	UURINGUD JA PROTSEDUURID	13				
6059	000000000000006059	Intraoraalne hambaülesvõte	4,41		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6059	000000000000006059	Intraoraalne hambaülesvõte	4,41		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6059	000000000000006059	Intraoraalne hambaülesvõte	5,56		1.01.2007	31.12.2007		UURINGUD JA PROTSEDUURID	13				
6059	000000000000006059	Intraoraalne hambaülesvõte	6,65		1.01.2008	31.12.2010	H	UURINGUD JA PROTSEDUURID	13				
6059	000000000000006059	Intraoraalne hambaülesvõte	6,65		1.01.2011	31.12.2016	H	UURINGUD JA PROTSEDUURID	13				
6060	000000000000006060	Hammaste panoraamülesvõte	4,15		1.01.1998	30.06.2003	H	UURINGUD JA PROTSEDUURID	13				
6060	000000000000006060	Hammaste panoraamülesvõte	4,41		1.07.2003	31.12.2004	H	UURINGUD JA PROTSEDUURID	13				
6060	000000000000006060	Hammaste panoraamülesvõte	4,86		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6060	000000000000006060	Hammaste panoraamülesvõte	4,86		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6060	000000000000006060	Hammaste panoraamülesvõte	4,92		1.01.2007	31.12.2007		UURINGUD JA PROTSEDUURID	13				
6060	000000000000006060	Hammaste panoraamülesvõte	5,05		1.01.2008	31.12.2010	H	UURINGUD JA PROTSEDUURID	13				
6060	000000000000006060	Hammaste panoraamülesvõte	5,05		1.01.2011	31.12.2016	H	UURINGUD JA PROTSEDUURID	13				
6061	000000000000006061	Kolju Röntgenograafia (Üks Film)	5,05		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6061	000000000000006061	Kolju Röntgenograafia (Üks Film)	5,30		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6061	000000000000006061	Kolju Röntgenograafia (Üks Film)	5,82		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6061	000000000000006061	Kolju Röntgenograafia (Üks Film)	5,82		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6061	000000000000006061	Kolju Röntgenograafia (Üks Film)	6,07		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6061	000000000000006061	Kolju Röntgenograafia (Üks Film)	6,39		1.01.2008	30.06.2009	PH	UURINGUD JA PROTSEDUURID	13				
6062	000000000000006062	Kolju Röntgenograafia (Kaks Filmi)	8,56		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6062	000000000000006062	Kolju Röntgenograafia (Kaks Filmi)	9,01		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6062	000000000000006062	Kolju Röntgenograafia (Kaks Filmi)	9,91		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6062	000000000000006062	Kolju Röntgenograafia (Kaks Filmi)	9,91		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6062	000000000000006062	Kolju Röntgenograafia (Kaks Filmi)	10,23		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6062	000000000000006062	Kolju Röntgenograafia (Kaks Filmi)	10,61		1.01.2008	30.06.2009	PH	UURINGUD JA PROTSEDUURID	13				
6063	000000000000006063	Lülisamba Kaelaosa Röntgenograafia (Kaks	8,24		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6063	000000000000006063	Lülisamba Kaelaosa Röntgenograafia (Kaks	8,69		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6063	000000000000006063	Lülisamba Kaelaosa Röntgenograafia (Kaks	9,59		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6063	000000000000006063	Lülisamba Kaelaosa Röntgenograafia (Kaks	9,59		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6063	000000000000006063	Lülisamba Kaelaosa Röntgenograafia (Kaks	9,91		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6063	000000000000006063	Lülisamba Kaelaosa Röntgenograafia (Kaks	10,29		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6064	000000000000006064	Rinna- Või Nimmelülide Röntgenograafia (	8,82		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6064	000000000000006064	Rinna- Või Nimmelülide Röntgenograafia (	9,33		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6064	000000000000006064	Rinna- Või Nimmelülide Röntgenograafia (	10,29		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6064	000000000000006064	Rinna- Või Nimmelülide Röntgenograafia (	10,29		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6064	000000000000006064	Rinna- Või Nimmelülide Röntgenograafia (	10,67		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6064	000000000000006064	Rinna- Või Nimmelülide Röntgenograafia (	11,12		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6065	000000000000006065	Jäsemete, Luude Ja Liigeste Röntgenograa	8,24		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6065	000000000000006065	Jäsemete, Luude Ja Liigeste Röntgenograa	8,69		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6065	000000000000006065	Jäsemete, Luude Ja Liigeste Röntgenograa	9,59		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6065	000000000000006065	Jäsemete, Luude Ja Liigeste Röntgenograa	9,59		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6065	000000000000006065	Jäsemete, Luude Ja Liigeste Röntgenograa	9,91		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6065	000000000000006065	Jäsemete, Luude Ja Liigeste Röntgenograa	10,29		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6066	000000000000006066	Jäsemete, Luude Ja Liigeste Röntgenograa	5,05		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6066	000000000000006066	Jäsemete, Luude Ja Liigeste Röntgenograa	5,88		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6066	000000000000006066	Jäsemete, Luude Ja Liigeste Röntgenograa	6,46		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6066	000000000000006066	Jäsemete, Luude Ja Liigeste Röntgenograa	6,46		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6066	000000000000006066	Jäsemete, Luude Ja Liigeste Röntgenograa	6,84		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6066	000000000000006066	Jäsemete, Luude Ja Liigeste Röntgenograa	7,29		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6067	000000000000006067	Rindkere Otseülesvõte	6,20		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6067	000000000000006067	Rindkere Otseülesvõte	7,16		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6067	000000000000006067	Rindkere Otseülesvõte	7,86		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6067	000000000000006067	Rindkere Otseülesvõte	7,86		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6067	000000000000006067	Rindkere Otseülesvõte	8,18		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6067	000000000000006067	Rindkere Otseülesvõte	8,50		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6068	000000000000006068	Rindkere Külgülesvõte	6,20		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6068	000000000000006068	Rindkere Külgülesvõte	6,58		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6068	000000000000006068	Rindkere Külgülesvõte	7,22		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6068	000000000000006068	Rindkere Külgülesvõte	7,22		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6068	000000000000006068	Rindkere Külgülesvõte	7,48		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6068	000000000000006068	Rindkere Külgülesvõte	7,73		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6069	000000000000006069	Nina Kõrvalkoobaste Ülesvõte	5,56		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6069	000000000000006069	Nina Kõrvalkoobaste Ülesvõte	5,88		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6069	000000000000006069	Nina Kõrvalkoobaste Ülesvõte	6,46		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6069	000000000000006069	Nina Kõrvalkoobaste Ülesvõte	6,46		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6069	000000000000006069	Nina Kõrvalkoobaste Ülesvõte	6,71		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6069	000000000000006069	Nina Kõrvalkoobaste Ülesvõte	7,03		1.01.2008	30.06.2009	PH	UURINGUD JA PROTSEDUURID	13				
6070	000000000000006070	Kopsude Röntgenoskoopia	6,07		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6070	000000000000006070	Kopsude Röntgenoskoopia	6,39		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6070	000000000000006070	Kopsude Röntgenoskoopia	7,03		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6070	000000000000006070	Kopsude Röntgenoskoopia	7,03		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6070	000000000000006070	Kopsude Röntgenoskoopia	7,48		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6070	000000000000006070	Kopsude Röntgenoskoopia	7,99		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6071	000000000000006071	Kuseteede Röntgenoskoopia	7,35		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6071	000000000000006071	Kuseteede Röntgenoskoopia	7,73		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6071	000000000000006071	Kuseteede Röntgenoskoopia	8,50		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6071	000000000000006071	Kuseteede Röntgenoskoopia	8,50		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6071	000000000000006071	Kuseteede Röntgenoskoopia	9,01		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6071	000000000000006071	Kuseteede Röntgenoskoopia	9,65		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6072	000000000000006072	Skeleti Röntgenoskoopia	6,46		1.01.1998	30.06.2003	H	UURINGUD JA PROTSEDUURID	13				
6072	000000000000006072	Skeleti Röntgenoskoopia	6,84		1.07.2003	31.12.2004	H	UURINGUD JA PROTSEDUURID	13				
6072	000000000000006072	Skeleti Röntgenoskoopia	7,54		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6072	000000000000006072	Skeleti Röntgenoskoopia	7,54		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6072	000000000000006072	Skeleti Röntgenoskoopia	7,61		1.01.2007	31.12.2007		UURINGUD JA PROTSEDUURID	13				
6072	000000000000006072	Skeleti Röntgenoskoopia	7,67		1.01.2008	30.06.2009	H	UURINGUD JA PROTSEDUURID	13				
6073	000000000000006073	Bronhograafia	18,66		1.01.1998	30.06.2003	H	UURINGUD JA PROTSEDUURID	13				
6073	000000000000006073	Bronhograafia	19,68		1.07.2003	31.12.2004	H	UURINGUD JA PROTSEDUURID	13				
6073	000000000000006073	Bronhograafia	21,67		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6073	000000000000006073	Bronhograafia	21,67		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6073	000000000000006073	Bronhograafia	22,94		1.01.2007	31.12.2007		UURINGUD JA PROTSEDUURID	13				
6073	000000000000006073	Bronhograafia	24,54		1.01.2008	30.06.2009		UURINGUD JA PROTSEDUURID	13				
6074	000000000000006074	Mammograafia, üks rinnanääre kahes sihis	10,03		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6074	000000000000006074	Mammograafia, üks rinnanääre kahes sihis	11,38		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6074	000000000000006074	Mammograafia, üks rinnanääre kahes sihis	12,53		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6074	000000000000006074	Mammograafia, üks rinnanääre kahes sihis	12,53		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6074	000000000000006074	Mammograafia, üks rinnanääre kahes sihis	12,85		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6074	000000000000006074	Mammograafia, üks rinnanääre kahes sihis	13,17		1.01.2008	31.12.2010	P	UURINGUD JA PROTSEDUURID	13				
6074	000000000000006074	Mammograafia, üks rinnanääre kahes sihis	13,17		1.01.2011	31.12.2018	P	UURINGUD JA PROTSEDUURID	13				
6074	000000000000006074	Mammograafia, üks rinnanääre kahes sihis	11,96		1.01.2019	31.03.2019	P	UURINGUD JA PROTSEDUURID	13				
6074	000000000000006074	Mammograafia, üks rinnanääre kahes sihis	12,58		1.04.2019		P	UURINGUD JA PROTSEDUURID	13				
6075	000000000000006075	Südame Röntgenograafia	6,65		1.01.1998	31.05.2002	PH	UURINGUD JA PROTSEDUURID	13				
6076	000000000000006076	Südame, Keskseinandi Ja Diafragma Röntge	6,07		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6076	000000000000006076	Südame, Keskseinandi Ja Diafragma Röntge	6,39		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6076	000000000000006076	Südame, Keskseinandi Ja Diafragma Röntge	7,03		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6076	000000000000006076	Südame, Keskseinandi Ja Diafragma Röntge	7,03		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6076	000000000000006076	Südame, Keskseinandi Ja Diafragma Röntge	7,09		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6076	000000000000006076	Südame, Keskseinandi Ja Diafragma Röntge	7,16		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6077	000000000000006077	Neelu Ja Suuõõne Kontraströntgenograafia	9,08		1.01.1998	30.06.2003	H	UURINGUD JA PROTSEDUURID	13				
6077	000000000000006077	Neelu Ja Suuõõne Kontraströntgenograafia	9,59		1.07.2003	31.12.2004	H	UURINGUD JA PROTSEDUURID	13				
6077	000000000000006077	Neelu Ja Suuõõne Kontraströntgenograafia	10,55		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6077	000000000000006077	Neelu Ja Suuõõne Kontraströntgenograafia	10,55		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6077	000000000000006077	Neelu Ja Suuõõne Kontraströntgenograafia	11,12		1.01.2007	31.12.2007		UURINGUD JA PROTSEDUURID	13				
6077	000000000000006077	Neelu Ja Suuõõne Kontraströntgenograafia	11,76		1.01.2008	30.06.2009	H	UURINGUD JA PROTSEDUURID	13				
6078	000000000000006078	Söögitoru, Mao Ja Duodeenumi Lihtkontras	14,89		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6078	000000000000006078	Söögitoru, Mao Ja Duodeenumi Lihtkontras	15,72		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6078	000000000000006078	Söögitoru, Mao Ja Duodeenumi Lihtkontras	17,32		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6078	000000000000006078	Söögitoru, Mao Ja Duodeenumi Lihtkontras	17,32		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6078	000000000000006078	Söögitoru, Mao Ja Duodeenumi Lihtkontras	18,34		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6078	000000000000006078	Söögitoru, Mao Ja Duodeenumi Lihtkontras	19,62		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6079	000000000000006079	Mao Ja Duodeenumi Kaksikkontrasteerimine	22,43		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6079	000000000000006079	Mao Ja Duodeenumi Kaksikkontrasteerimine	23,65		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6079	000000000000006079	Mao Ja Duodeenumi Kaksikkontrasteerimine	26,01		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6079	000000000000006079	Mao Ja Duodeenumi Kaksikkontrasteerimine	26,01		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6079	000000000000006079	Mao Ja Duodeenumi Kaksikkontrasteerimine	27,55		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6079	000000000000006079	Mao Ja Duodeenumi Kaksikkontrasteerimine	29,46		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6080	000000000000006080	Peensoole Kontrastuuring Skoopial	17,32		1.01.1998	30.06.2003	H	UURINGUD JA PROTSEDUURID	13				
6080	000000000000006080	Peensoole Kontrastuuring Skoopial	18,28		1.07.2003	31.12.2004	H	UURINGUD JA PROTSEDUURID	13				
6080	000000000000006080	Peensoole Kontrastuuring Skoopial	20,13		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6080	000000000000006080	Peensoole Kontrastuuring Skoopial	20,13		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6080	000000000000006080	Peensoole Kontrastuuring Skoopial	21,35		1.01.2007	31.12.2007		UURINGUD JA PROTSEDUURID	13				
6080	000000000000006080	Peensoole Kontrastuuring Skoopial	22,82		1.01.2008	30.06.2009		UURINGUD JA PROTSEDUURID	13				
6081	000000000000006081	Irrigoskoopia Kaksikkontrasteerimisega	25,12		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6081	000000000000006081	Irrigoskoopia Kaksikkontrasteerimisega	26,46		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6081	000000000000006081	Irrigoskoopia Kaksikkontrasteerimisega	29,08		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6081	000000000000006081	Irrigoskoopia Kaksikkontrasteerimisega	29,08		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
6081	000000000000006081	Irrigoskoopia Kaksikkontrasteerimisega	30,81		1.01.2007	31.12.2007	P	UURINGUD JA PROTSEDUURID	13				
6081	000000000000006081	Irrigoskoopia Kaksikkontrasteerimisega	32,98		1.01.2008	30.06.2009	P	UURINGUD JA PROTSEDUURID	13				
6082	000000000000006082	Peroraalne Koletsüstograafia Ja Kolangio	18,85		1.01.1998	31.05.2002	H	UURINGUD JA PROTSEDUURID	13				
6083	000000000000006083	Intravenoosne Koletsüstograafia Ja Kolan	18,85		1.01.1998	31.05.2002	H	UURINGUD JA PROTSEDUURID	13				
6084	000000000000006084	Antegraadne kolangiograafia	13,23		1.01.1998	30.06.2003	H	UURINGUD JA PROTSEDUURID	13				
6084	000000000000006084	Antegraadne kolangiograafia	13,93		1.07.2003	31.12.2004	H	UURINGUD JA PROTSEDUURID	13				
6084	000000000000006084	Antegraadne kolangiograafia	15,34		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6084	000000000000006084	Antegraadne kolangiograafia	15,34		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6084	000000000000006084	Antegraadne kolangiograafia	16,23		1.01.2007	31.12.2007		UURINGUD JA PROTSEDUURID	13				
6084	000000000000006084	Antegraadne kolangiograafia	17,38		1.01.2008	31.12.2010		UURINGUD JA PROTSEDUURID	13				
6084	000000000000006084	Antegraadne kolangiograafia	17,38		1.01.2011			UURINGUD JA PROTSEDUURID	13				
6085	000000000000006085	Perkutaanne transhepaatiline kolangiograafia	19,68		1.01.1998	30.06.2003	H	UURINGUD JA PROTSEDUURID	13				
6085	000000000000006085	Perkutaanne transhepaatiline kolangiograafia	20,77		1.07.2003	31.12.2004	H	UURINGUD JA PROTSEDUURID	13				
6085	000000000000006085	Perkutaanne transhepaatiline kolangiograafia	22,88		1.01.2005	31.12.2005	H	UURINGUD JA PROTSEDUURID	13				
6085	000000000000006085	Perkutaanne transhepaatiline kolangiograafia	22,88		1.01.2006	31.12.2006	H	UURINGUD JA PROTSEDUURID	13				
6085	000000000000006085	Perkutaanne transhepaatiline kolangiograafia	24,22		1.01.2007	31.12.2007		UURINGUD JA PROTSEDUURID	13				
6085	000000000000006085	Perkutaanne transhepaatiline kolangiograafia	25,95		1.01.2008	31.12.2010		UURINGUD JA PROTSEDUURID	13				
6085	000000000000006085	Perkutaanne transhepaatiline kolangiograafia	25,95		1.01.2011			UURINGUD JA PROTSEDUURID	13				
6086	000000000000006086	Kõhukoopa Ülevaatlik Röntgenograafia	6,90		1.01.1998	30.06.2003	PH	UURINGUD JA PROTSEDUURID	13				
6086	000000000000006086	Kõhukoopa Ülevaatlik Röntgenograafia	7,29		1.07.2003	31.12.2004	PH	UURINGUD JA PROTSEDUURID	13				
6086	000000000000006086	Kõhukoopa Ülevaatlik Röntgenograafia	7,99		1.01.2005	31.12.2005	PH	UURINGUD JA PROTSEDUURID	13				
6086	000000000000006086	Kõhukoopa Ülevaatlik Röntgenograafia	7,99		1.01.2006	31.12.2006	PH	UURINGUD JA PROTSEDUURID	13				
